Participant Private ID,Condition,Article_ID,Question_ID,Accuracy,Given_Answer,Metacomprehension,Summary_Text,AI_Feedback
14708995,Control,Migration,Q7,1,D,5,NA,NA
14708995,Control,Migration,Q8,0,B,5,NA,NA
14708995,Control,Migration,Q9,0,A,5,NA,NA
14708995,Control,Migration,Q10,0,B,5,NA,NA
14708995,Control,Depression,Q1,0,B,3,NA,NA
14708995,Control,Depression,Q2,0,C,3,NA,NA
14708995,Control,Depression,Q3,0,B,3,NA,NA
14708995,Control,Depression,Q4,0,C,3,NA,NA
14708995,Control,Depression,Q5,0,C,3,NA,NA
14708995,Control,Depression,Q6,0,C,3,NA,NA
14708995,Control,Depression,Q7,0,A,3,NA,NA
14708995,Control,Depression,Q8,0,D,3,NA,NA
14708995,Control,Depression,Q9,0,D,3,NA,NA
14708995,Control,Depression,Q10,1,B,3,NA,NA
14708995,Control,Charities,Q1,0,D,3,NA,NA
14708995,Control,Charities,Q2,0,A,3,NA,NA
14708995,Control,Charities,Q3,0,C,3,NA,NA
14708995,Control,Charities,Q4,1,B,3,NA,NA
14708995,Control,Charities,Q5,0,C,3,NA,NA
14708995,Control,Charities,Q6,0,B,3,NA,NA
14708995,Control,Charities,Q7,0,D,3,NA,NA
14708995,Control,Charities,Q8,1,A,3,NA,NA
14708995,Control,Charities,Q9,0,B,3,NA,NA
14708995,Control,Charities,Q10,0,D,3,NA,NA
14708995,Control,Star,Q1,1,C,3,NA,NA
14708995,Control,Star,Q2,0,C,3,NA,NA
14708995,Control,Star,Q3,0,D,3,NA,NA
14708995,Control,Star,Q4,0,A,3,NA,NA
14708995,Control,Star,Q5,0,B,3,NA,NA
14708995,Control,Star,Q6,0,A,3,NA,NA
14708995,Control,Star,Q7,0,D,3,NA,NA
14708995,Control,Star,Q8,0,B,3,NA,NA
14708995,Control,Star,Q9,1,A,3,NA,NA
14708995,Control,Star,Q10,1,C,3,NA,NA
14708995,Control,Reggaeton,Q1,0,D,2,NA,NA
14708995,Control,Reggaeton,Q2,0,B,2,NA,NA
14708995,Control,Reggaeton,Q3,0,A,2,NA,NA
14708995,Control,Reggaeton,Q4,0,C,2,NA,NA
14708995,Control,Reggaeton,Q5,0,D,2,NA,NA
14708995,Control,Reggaeton,Q6,1,D,2,NA,NA
14708995,Control,Reggaeton,Q7,0,B,2,NA,NA
14708995,Control,Reggaeton,Q8,0,C,2,NA,NA
14708995,Control,Reggaeton,Q9,0,D,2,NA,NA
14708995,Control,Reggaeton,Q10,0,B,2,NA,NA
14710760,Control,Star,Q1,1,C,6,NA,NA
14710760,Control,Star,Q2,1,A,6,NA,NA
14710760,Control,Star,Q3,1,B,6,NA,NA
14710760,Control,Star,Q4,1,B,6,NA,NA
14710760,Control,Star,Q5,1,C,6,NA,NA
14710760,Control,Star,Q6,0,C,6,NA,NA
14710760,Control,Star,Q7,0,D,6,NA,NA
14710760,Control,Star,Q8,1,C,6,NA,NA
14710760,Control,Star,Q9,1,A,6,NA,NA
14710760,Control,Star,Q10,1,C,6,NA,NA
14710760,Control,Charities,Q1,1,C,5,NA,NA
14710760,Control,Charities,Q2,1,D,5,NA,NA
14710760,Control,Charities,Q3,1,D,5,NA,NA
14710760,Control,Charities,Q4,0,A,5,NA,NA
14710760,Control,Charities,Q5,1,A,5,NA,NA
14710760,Control,Charities,Q6,0,D,5,NA,NA
14710760,Control,Charities,Q7,1,B,5,NA,NA
14710760,Control,Charities,Q8,1,A,5,NA,NA
14710760,Control,Charities,Q9,1,D,5,NA,NA
14710760,Control,Charities,Q10,1,B,5,NA,NA
14710760,Control,Migration,Q1,1,C,5,NA,NA
14710760,Control,Migration,Q2,1,A,5,NA,NA
14710760,Control,Migration,Q3,0,B,5,NA,NA
14710760,Control,Migration,Q4,1,C,5,NA,NA
14710760,Control,Migration,Q5,1,C,5,NA,NA
14710760,Control,Migration,Q6,1,C,5,NA,NA
14710760,Control,Migration,Q7,0,A,5,NA,NA
14710760,Control,Migration,Q8,0,B,5,NA,NA
14710760,Control,Migration,Q9,1,B,5,NA,NA
14710760,Control,Migration,Q10,0,D,5,NA,NA
14710760,Control,Reggaeton,Q1,0,A,6,NA,NA
14710760,Control,Reggaeton,Q2,0,D,6,NA,NA
14710760,Control,Reggaeton,Q3,0,A,6,NA,NA
14710760,Control,Reggaeton,Q4,0,B,6,NA,NA
14710760,Control,Reggaeton,Q5,1,C,6,NA,NA
14710760,Control,Reggaeton,Q6,0,C,6,NA,NA
14710760,Control,Reggaeton,Q7,1,C,6,NA,NA
14710760,Control,Reggaeton,Q8,1,A,6,NA,NA
14710760,Control,Reggaeton,Q9,1,B,6,NA,NA
14710760,Control,Reggaeton,Q10,1,C,6,NA,NA
14710760,Control,Depression,Q1,1,D,6,NA,NA
14710760,Control,Depression,Q2,1,A,6,NA,NA
14710760,Control,Depression,Q3,1,C,6,NA,NA
14710760,Control,Depression,Q4,0,A,6,NA,NA
14710760,Control,Depression,Q5,0,B,6,NA,NA
14710760,Control,Depression,Q6,1,B,6,NA,NA
14710760,Control,Depression,Q7,1,C,6,NA,NA
14710760,Control,Depression,Q8,0,B,6,NA,NA
14710760,Control,Depression,Q9,1,C,6,NA,NA
14710760,Control,Depression,Q10,0,C,6,NA,NA
14720085,Control,Depression,Q1,1,D,4,NA,NA
14720085,Control,Depression,Q2,1,A,4,NA,NA
14720085,Control,Depression,Q3,1,C,4,NA,NA
14720085,Control,Depression,Q4,1,B,4,NA,NA
14720085,Control,Depression,Q5,1,A,4,NA,NA
14720085,Control,Depression,Q6,1,B,4,NA,NA
14720085,Control,Depression,Q7,1,C,4,NA,NA
14720085,Control,Depression,Q8,0,B,4,NA,NA
14720085,Control,Depression,Q9,1,C,4,NA,NA
14720085,Control,Depression,Q10,1,B,4,NA,NA
14720085,Control,Migration,Q1,1,C,5,NA,NA
14720085,Control,Migration,Q2,1,A,5,NA,NA
14720085,Control,Migration,Q3,1,A,5,NA,NA
14720085,Control,Migration,Q4,1,C,5,NA,NA
14720085,Control,Migration,Q5,1,C,5,NA,NA
14720085,Control,Migration,Q6,1,C,5,NA,NA
14720085,Control,Migration,Q7,0,A,5,NA,NA
14720085,Control,Migration,Q8,1,C,5,NA,NA
14720085,Control,Migration,Q9,1,B,5,NA,NA
14720085,Control,Migration,Q10,1,C,5,NA,NA
14720085,Control,Reggaeton,Q1,1,B,5,NA,NA
14720085,Control,Reggaeton,Q2,1,A,5,NA,NA
14720085,Control,Reggaeton,Q3,1,B,5,NA,NA
14720085,Control,Reggaeton,Q4,0,C,5,NA,NA
14720085,Control,Reggaeton,Q5,1,C,5,NA,NA
14720085,Control,Reggaeton,Q6,1,D,5,NA,NA
14720085,Control,Reggaeton,Q7,1,C,5,NA,NA
14720085,Control,Reggaeton,Q8,1,A,5,NA,NA
14720085,Control,Reggaeton,Q9,1,B,5,NA,NA
14720085,Control,Reggaeton,Q10,1,C,5,NA,NA
14720085,Control,Star,Q1,1,C,3,NA,NA
14720085,Control,Star,Q2,1,A,3,NA,NA
14720085,Control,Star,Q3,1,B,3,NA,NA
14720085,Control,Star,Q4,1,B,3,NA,NA
14720085,Control,Star,Q5,1,C,3,NA,NA
14720085,Control,Star,Q6,1,D,3,NA,NA
14720085,Control,Star,Q7,1,B,3,NA,NA
14720085,Control,Star,Q8,1,C,3,NA,NA
14720085,Control,Star,Q9,1,A,3,NA,NA
14720085,Control,Star,Q10,1,C,3,NA,NA
14720085,Control,Charities,Q1,0,D,3,NA,NA
14720085,Control,Charities,Q2,0,B,3,NA,NA
14720085,Control,Charities,Q3,0,B,3,NA,NA
14720085,Control,Charities,Q4,0,A,3,NA,NA
14720085,Control,Charities,Q5,0,B,3,NA,NA
14720085,Control,Charities,Q6,1,A,3,NA,NA
14720085,Control,Charities,Q7,1,B,3,NA,NA
14720085,Control,Charities,Q8,0,C,3,NA,NA
14720085,Control,Charities,Q9,0,A,3,NA,NA
14720085,Control,Charities,Q10,0,D,3,NA,NA
14722105,Control,Migration,Q1,1,C,5,NA,NA
14722105,Control,Migration,Q2,1,A,5,NA,NA
14722105,Control,Migration,Q3,1,A,5,NA,NA
14722105,Control,Migration,Q4,1,C,5,NA,NA
14722105,Control,Migration,Q5,1,C,5,NA,NA
14722105,Control,Migration,Q6,1,C,5,NA,NA
14722105,Control,Migration,Q7,0,A,5,NA,NA
14722105,Control,Migration,Q8,0,A,5,NA,NA
14722105,Control,Migration,Q9,1,B,5,NA,NA
14722105,Control,Migration,Q10,0,A,5,NA,NA
14722105,Control,Reggaeton,Q1,0,C,5,NA,NA
14722105,Control,Reggaeton,Q2,0,B,5,NA,NA
14722105,Control,Reggaeton,Q3,0,C,5,NA,NA
14722105,Control,Reggaeton,Q4,1,A,5,NA,NA
14722105,Control,Reggaeton,Q5,1,C,5,NA,NA
14722105,Control,Reggaeton,Q6,0,C,5,NA,NA
14722105,Control,Reggaeton,Q7,1,C,5,NA,NA
14722105,Control,Reggaeton,Q8,1,A,5,NA,NA
14722105,Control,Reggaeton,Q9,0,C,5,NA,NA
14722105,Control,Reggaeton,Q10,0,A,5,NA,NA
14722105,Control,Star,Q1,0,A,6,NA,NA
14722105,Control,Star,Q2,1,A,6,NA,NA
14722105,Control,Star,Q3,0,A,6,NA,NA
14722105,Control,Star,Q4,0,C,6,NA,NA
14722105,Control,Star,Q5,0,D,6,NA,NA
14722105,Control,Star,Q6,0,C,6,NA,NA
14722105,Control,Star,Q7,0,A,6,NA,NA
14722105,Control,Star,Q8,0,A,6,NA,NA
14722105,Control,Star,Q9,0,C,6,NA,NA
14722105,Control,Star,Q10,1,C,6,NA,NA
14722105,Control,Charities,Q1,0,A,6,NA,NA
14722105,Control,Charities,Q2,0,C,6,NA,NA
14722105,Control,Charities,Q3,0,C,6,NA,NA
14722105,Control,Charities,Q4,1,B,6,NA,NA
14722105,Control,Charities,Q5,0,B,6,NA,NA
14722105,Control,Charities,Q6,1,A,6,NA,NA
14722105,Control,Charities,Q7,0,C,6,NA,NA
14722105,Control,Charities,Q8,0,B,6,NA,NA
14722105,Control,Charities,Q9,0,A,6,NA,NA
14722105,Control,Charities,Q10,1,B,6,NA,NA
14722105,Control,Depression,Q1,1,D,4,NA,NA
14722105,Control,Depression,Q2,0,B,4,NA,NA
14722105,Control,Depression,Q3,1,C,4,NA,NA
14722105,Control,Depression,Q4,0,A,4,NA,NA
14722105,Control,Depression,Q5,1,A,4,NA,NA
14722105,Control,Depression,Q6,0,D,4,NA,NA
14722105,Control,Depression,Q7,1,C,4,NA,NA
14722105,Control,Depression,Q8,0,C,4,NA,NA
14722105,Control,Depression,Q9,0,D,4,NA,NA
14722105,Control,Depression,Q10,0,D,4,NA,NA
14727764,Control,Star,Q1,1,C,5,NA,NA
14727764,Control,Star,Q2,1,A,5,NA,NA
14727764,Control,Star,Q3,1,B,5,NA,NA
14727764,Control,Star,Q4,1,B,5,NA,NA
14727764,Control,Star,Q5,1,C,5,NA,NA
14727764,Control,Star,Q6,1,D,5,NA,NA
14727764,Control,Star,Q7,1,B,5,NA,NA
14727764,Control,Star,Q8,1,C,5,NA,NA
14727764,Control,Star,Q9,1,A,5,NA,NA
14727764,Control,Star,Q10,1,C,5,NA,NA
14727764,Control,Charities,Q1,1,C,6,NA,NA
14727764,Control,Charities,Q2,1,D,6,NA,NA
14727764,Control,Charities,Q3,1,D,6,NA,NA
14727764,Control,Charities,Q4,1,B,6,NA,NA
14727764,Control,Charities,Q5,1,A,6,NA,NA
14727764,Control,Charities,Q6,1,A,6,NA,NA
14727764,Control,Charities,Q7,1,B,6,NA,NA
14727764,Control,Charities,Q8,1,A,6,NA,NA
14727764,Control,Charities,Q9,1,D,6,NA,NA
14727764,Control,Charities,Q10,1,B,6,NA,NA
14727764,Control,Depression,Q1,1,D,5,NA,NA
14727764,Control,Depression,Q2,1,A,5,NA,NA
14727764,Control,Depression,Q3,1,C,5,NA,NA
14727764,Control,Depression,Q4,0,A,5,NA,NA
14727764,Control,Depression,Q5,1,A,5,NA,NA
14727764,Control,Depression,Q6,1,B,5,NA,NA
14727764,Control,Depression,Q7,1,C,5,NA,NA
14727764,Control,Depression,Q8,1,A,5,NA,NA
14727764,Control,Depression,Q9,0,D,5,NA,NA
14727764,Control,Depression,Q10,1,B,5,NA,NA
14727764,Control,Migration,Q1,1,C,5,NA,NA
14727764,Control,Migration,Q2,1,A,5,NA,NA
14727764,Control,Migration,Q3,1,A,5,NA,NA
14727764,Control,Migration,Q4,1,C,5,NA,NA
14727764,Control,Migration,Q5,1,C,5,NA,NA
14727764,Control,Migration,Q6,1,C,5,NA,NA
14727764,Control,Migration,Q7,0,A,5,NA,NA
14727764,Control,Migration,Q8,0,B,5,NA,NA
14727764,Control,Migration,Q9,1,B,5,NA,NA
14727764,Control,Migration,Q10,1,C,5,NA,NA
14727764,Control,Reggaeton,Q1,1,B,6,NA,NA
14727764,Control,Reggaeton,Q2,0,B,6,NA,NA
14727764,Control,Reggaeton,Q3,1,B,6,NA,NA
14727764,Control,Reggaeton,Q4,1,A,6,NA,NA
14727764,Control,Reggaeton,Q5,1,C,6,NA,NA
14727764,Control,Reggaeton,Q6,0,C,6,NA,NA
14727764,Control,Reggaeton,Q7,1,C,6,NA,NA
14727764,Control,Reggaeton,Q8,0,B,6,NA,NA
14727764,Control,Reggaeton,Q9,1,B,6,NA,NA
14727764,Control,Reggaeton,Q10,1,C,6,NA,NA
14735808,Control,Charities,Q1,1,C,4,NA,NA
14735808,Control,Charities,Q2,1,D,4,NA,NA
14735808,Control,Charities,Q3,1,D,4,NA,NA
14735808,Control,Charities,Q4,1,B,4,NA,NA
14735808,Control,Charities,Q5,1,A,4,NA,NA
14735808,Control,Charities,Q6,1,A,4,NA,NA
14735808,Control,Charities,Q7,0,A,4,NA,NA
14735808,Control,Charities,Q8,0,C,4,NA,NA
14735808,Control,Charities,Q9,0,B,4,NA,NA
14735808,Control,Charities,Q10,0,A,4,NA,NA
14735808,Control,Reggaeton,Q1,1,B,2,NA,NA
14735808,Control,Reggaeton,Q2,1,A,2,NA,NA
14735808,Control,Reggaeton,Q3,1,B,2,NA,NA
14735808,Control,Reggaeton,Q4,1,A,2,NA,NA
14735808,Control,Reggaeton,Q5,1,C,2,NA,NA
14735808,Control,Reggaeton,Q6,1,D,2,NA,NA
14735808,Control,Reggaeton,Q7,1,C,2,NA,NA
14735808,Control,Reggaeton,Q8,1,A,2,NA,NA
14735808,Control,Reggaeton,Q9,1,B,2,NA,NA
14735808,Control,Reggaeton,Q10,1,C,2,NA,NA
14735808,Control,Depression,Q1,1,D,4,NA,NA
14735808,Control,Depression,Q2,1,A,4,NA,NA
14735808,Control,Depression,Q3,1,C,4,NA,NA
14735808,Control,Depression,Q4,1,B,4,NA,NA
14735808,Control,Depression,Q5,1,A,4,NA,NA
14735808,Control,Depression,Q6,1,B,4,NA,NA
14735808,Control,Depression,Q7,1,C,4,NA,NA
14735808,Control,Depression,Q8,0,B,4,NA,NA
14735808,Control,Depression,Q9,1,C,4,NA,NA
14735808,Control,Depression,Q10,1,B,4,NA,NA
14735808,Control,Migration,Q1,1,C,3,NA,NA
14735808,Control,Migration,Q2,1,A,3,NA,NA
14735808,Control,Migration,Q3,1,A,3,NA,NA
14735808,Control,Migration,Q4,1,C,3,NA,NA
14735808,Control,Migration,Q5,0,B,3,NA,NA
14735808,Control,Migration,Q6,1,C,3,NA,NA
14735808,Control,Migration,Q7,0,A,3,NA,NA
14735808,Control,Migration,Q8,0,A,3,NA,NA
14735808,Control,Migration,Q9,1,B,3,NA,NA
14735808,Control,Migration,Q10,1,C,3,NA,NA
14735808,Control,Star,Q1,1,C,5,NA,NA
14735808,Control,Star,Q2,1,A,5,NA,NA
14735808,Control,Star,Q3,1,B,5,NA,NA
14735808,Control,Star,Q4,1,B,5,NA,NA
14735808,Control,Star,Q5,1,C,5,NA,NA
14735808,Control,Star,Q6,0,C,5,NA,NA
14735808,Control,Star,Q7,0,C,5,NA,NA
14735808,Control,Star,Q8,1,C,5,NA,NA
14735808,Control,Star,Q9,1,A,5,NA,NA
14735808,Control,Star,Q10,1,C,5,NA,NA
14737411,Control,Star,Q1,0,A,6,NA,NA
14737411,Control,Star,Q2,1,A,6,NA,NA
14737411,Control,Star,Q3,1,B,6,NA,NA
14737411,Control,Star,Q4,0,C,6,NA,NA
14737411,Control,Star,Q5,1,C,6,NA,NA
14737411,Control,Star,Q6,0,C,6,NA,NA
14737411,Control,Star,Q7,0,C,6,NA,NA
14737411,Control,Star,Q8,0,A,6,NA,NA
14737411,Control,Star,Q9,0,D,6,NA,NA
14737411,Control,Star,Q10,0,B,6,NA,NA
14737411,Control,Charities,Q1,0,B,6,NA,NA
14737411,Control,Charities,Q2,0,B,6,NA,NA
14737411,Control,Charities,Q3,0,B,6,NA,NA
14737411,Control,Charities,Q4,1,B,6,NA,NA
14737411,Control,Charities,Q5,1,A,6,NA,NA
14737411,Control,Charities,Q6,0,B,6,NA,NA
14737411,Control,Charities,Q7,0,A,6,NA,NA
14737411,Control,Charities,Q8,1,A,6,NA,NA
14737411,Control,Charities,Q9,0,C,6,NA,NA
14737411,Control,Charities,Q10,0,C,6,NA,NA
14737411,Control,Star,Q1,1,C,6,NA,NA
14737411,Control,Star,Q2,1,A,6,NA,NA
14737411,Control,Star,Q3,1,B,6,NA,NA
14737411,Control,Star,Q4,0,A,6,NA,NA
14737411,Control,Star,Q5,1,C,6,NA,NA
14737411,Control,Star,Q6,1,D,6,NA,NA
14737411,Control,Star,Q7,1,B,6,NA,NA
14737411,Control,Star,Q8,1,C,6,NA,NA
14737411,Control,Star,Q9,0,C,6,NA,NA
14737411,Control,Star,Q10,1,C,6,NA,NA
14737411,Control,Charities,Q1,1,C,6,NA,NA
14737411,Control,Charities,Q2,1,D,6,NA,NA
14737411,Control,Charities,Q3,1,D,6,NA,NA
14737411,Control,Charities,Q4,1,B,6,NA,NA
14737411,Control,Charities,Q5,1,A,6,NA,NA
14737411,Control,Charities,Q6,1,A,6,NA,NA
14737411,Control,Charities,Q7,1,B,6,NA,NA
14737411,Control,Charities,Q8,1,A,6,NA,NA
14737411,Control,Charities,Q9,1,D,6,NA,NA
14737411,Control,Charities,Q10,1,B,6,NA,NA
14737411,Control,Reggaeton,Q1,1,B,6,NA,NA
14737411,Control,Reggaeton,Q2,0,B,6,NA,NA
14737411,Control,Reggaeton,Q3,0,A,6,NA,NA
14737411,Control,Reggaeton,Q4,1,A,6,NA,NA
14737411,Control,Reggaeton,Q5,1,C,6,NA,NA
14737411,Control,Reggaeton,Q6,0,B,6,NA,NA
14737411,Control,Reggaeton,Q7,1,C,6,NA,NA
14737411,Control,Reggaeton,Q8,1,A,6,NA,NA
14737411,Control,Depression,Q1,1,D,NA,NA,NA
14737411,Control,Depression,Q2,1,A,NA,NA,NA
14737411,Control,Depression,Q3,1,C,NA,NA,NA
14737411,Control,Depression,Q4,1,B,NA,NA,NA
14737411,Control,Depression,Q5,0,D,NA,NA,NA
14743295,Control,Migration,Q1,1,C,5,NA,NA
14743295,Control,Migration,Q2,1,A,5,NA,NA
14743295,Control,Migration,Q3,1,A,5,NA,NA
14743295,Control,Migration,Q4,1,C,5,NA,NA
14743295,Control,Migration,Q5,1,C,5,NA,NA
14743295,Control,Migration,Q6,1,C,5,NA,NA
14743295,Control,Migration,Q7,1,D,5,NA,NA
14743295,Control,Migration,Q8,0,D,5,NA,NA
14743295,Control,Migration,Q9,1,B,5,NA,NA
14743295,Control,Migration,Q10,0,A,5,NA,NA
14743295,Control,Reggaeton,Q1,1,B,4,NA,NA
14743295,Control,Reggaeton,Q2,0,D,4,NA,NA
14743295,Control,Reggaeton,Q3,1,B,4,NA,NA
14743295,Control,Reggaeton,Q4,1,A,4,NA,NA
14743295,Control,Reggaeton,Q5,1,C,4,NA,NA
14743295,Control,Reggaeton,Q6,1,D,4,NA,NA
14743295,Control,Reggaeton,Q7,1,C,4,NA,NA
14743295,Control,Reggaeton,Q8,0,C,4,NA,NA
14743295,Control,Reggaeton,Q9,1,B,4,NA,NA
14743295,Control,Reggaeton,Q10,1,C,4,NA,NA
14743295,Control,Star,Q1,1,C,2,NA,NA
14743295,Control,Star,Q2,1,A,2,NA,NA
14743295,Control,Star,Q3,1,B,2,NA,NA
14743295,Control,Star,Q4,0,C,2,NA,NA
14743295,Control,Star,Q5,0,B,2,NA,NA
14743295,Control,Star,Q6,0,B,2,NA,NA
14743295,Control,Star,Q7,1,B,2,NA,NA
14743295,Control,Star,Q8,0,B,2,NA,NA
14743295,Control,Star,Q9,1,A,2,NA,NA
14743295,Control,Star,Q10,1,C,2,NA,NA
14743295,Control,Depression,Q1,1,D,6,NA,NA
14743295,Control,Depression,Q2,1,A,6,NA,NA
14743295,Control,Depression,Q3,1,C,6,NA,NA
14743295,Control,Depression,Q4,1,B,6,NA,NA
14743295,Control,Depression,Q5,1,A,6,NA,NA
14743295,Control,Depression,Q6,1,B,6,NA,NA
14743295,Control,Depression,Q7,1,C,6,NA,NA
14743295,Control,Depression,Q8,1,A,6,NA,NA
14743295,Control,Depression,Q9,1,C,6,NA,NA
14743295,Control,Depression,Q10,1,B,6,NA,NA
14743295,Control,Charities,Q1,1,C,4,NA,NA
14743295,Control,Charities,Q2,1,D,4,NA,NA
14743295,Control,Charities,Q3,1,D,4,NA,NA
14743295,Control,Charities,Q4,1,B,4,NA,NA
14743295,Control,Charities,Q5,1,A,4,NA,NA
14743295,Control,Charities,Q6,1,A,4,NA,NA
14743295,Control,Charities,Q7,1,B,4,NA,NA
14743295,Control,Charities,Q8,1,A,4,NA,NA
14743295,Control,Charities,Q9,1,D,4,NA,NA
14743295,Control,Charities,Q10,1,B,4,NA,NA
14561944,No,Migration,Q1,0,A,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q2,1,A,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q3,1,A,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q4,1,C,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q5,0,B,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q6,1,C,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q7,1,D,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q8,1,C,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q9,0,A,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Migration,Q10,1,C,5,"First introduces the concept of migration and how widely observed it is, while also mentioning how there are several biological mechanisms behind it. Second paragraph focuses on one factor: seasonal weather.",NA
14561944,No,Reggaeton,Q1,1,B,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q2,0,B,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q3,1,B,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q4,0,C,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q5,1,C,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q6,0,C,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q7,0,A,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q8,1,A,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q9,1,B,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Reggaeton,Q10,1,C,6,"As the title suggests, the passage goes over the history of reggaeton, its roots from Jamaican reggae music and interested Panamanians, its soldification from the song ""Dem Bow"", and it widespread growth despite its almost predictable music features and other criticism aimed towards it.",NA
14561944,No,Star,Q1,1,C,5,"We are told of the evolution of a star and its death stagesfrom expanding into a red giant, giving rise to a planetary nebula, and then dropping in the density to leave behind its stellar core which is a white dwarf. We are told a few more details before being given the reason for our knowledge on white dwarves- FG Sagittae who is in that state and has been observed for 20 years.",NA
14561944,No,Star,Q2,1,A,5,"We are told of the evolution of a star and its death stagesfrom expanding into a red giant, giving rise to a planetary nebula, and then dropping in the density to leave behind its stellar core which is a white dwarf. We are told a few more details before being given the reason for our knowledge on white dwarves- FG Sagittae who is in that state and has been observed for 20 years.",NA
14561944,No,Star,Q3,1,B,5,"We are told of the evolution of a star and its death stagesfrom expanding into a red giant, giving rise to a planetary nebula, and then dropping in the density to leave behind its stellar core which is a white dwarf. We are told a few more details before being given the reason for our knowledge on white dwarves- FG Sagittae who is in that state and has been observed for 20 years.",NA
